id,name,popularity,duration_ms,explicit,artists,id_artists,release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,genre
5FmQvzUj3qlj2bO9gHUSfQ,As Long As You Love Me,14,229867,0,"['Justin Bieber', 'Big Sean']","['1uNFoZAHBGtllmzznpCI3s', '0c173mlxpT3dSFRgMO8XPh']",2021,0.559,0.862,0,-3.3,0,0.108,0.0679,0.0,0.362,0.62,139.784,4,Pop
1R69Q3kKTtcRYBuLUd5BNV,What Do You Mean?,8,208543,0,['Justin Bieber'],['1uNFoZAHBGtllmzznpCI3s'],2021,0.832,0.631,5,-6.19,0,0.0736,0.585,0.000892,0.0838,0.836,125.038,4,Pop
1akq9tkX9xJ4JKTLEL2j7J,That Should Be Me,6,232747,0,['Justin Bieber'],['1uNFoZAHBGtllmzznpCI3s'],2021,0.545,0.607,8,-5.66,1,0.0322,0.212,0.0,0.158,0.22,139.973,4,Pop
5XNjYW8eKKDXiB0tdGi0xf,Baby,8,216613,0,"['Justin Bieber', 'Ludacris']","['1uNFoZAHBGtllmzznpCI3s', '3ipn9JLAPI5GUEo4y4jcoi']",2021,0.731,0.842,5,-5.358,0,0.113,0.0457,0.0,0.0988,0.473,65.027,4,Soul
0hkVAGxVFl6Fp6e8Hvzkzz,Safari,24,205600,0,"['J Balvin', 'Pharrell Williams', 'BIA', 'Sky']","['1vyhD5VmyZ7KMfW5gqLgo5', '2RdwBSPQiwcmiDo9kixcl8', '6veh5zbFpm31XsPdjBgPER', '7hCaz22W6seMspHOPDJe9r']",2021,0.689,0.675,0,-4.281,1,0.32,0.531,3.17e-06,0.115,0.604,180.077,4,Soundtrack
1XHMS4pKvLQDPy1Rnzg6KX,Mi Gente,19,189440,0,"['J Balvin', 'Willy William']","['1vyhD5VmyZ7KMfW5gqLgo5', '4RSyJzf7ef6Iu2rnLdabNq']",2021,0.774,0.687,11,-4.818,0,0.0585,0.0179,1.15e-05,0.128,0.309,104.961,4,Jazz
4A6PsJIQeyQXJe0lPTOlYB,Mi Gente,5,209733,0,"['J Balvin', 'Willy William', 'Beyoncé']","['1vyhD5VmyZ7KMfW5gqLgo5', '4RSyJzf7ef6Iu2rnLdabNq', '6vWDO969PvNqNYHIOW5v0m']",2021,0.76,0.716,11,-6.36,0,0.0817,0.0223,0.0,0.231,0.469,105.007,4,Jazz
4UclSbkRsKfFNNQcvWCRlA,Racks,46,234813,0,['Birnir'],['7FRQP6Ivwv3DQCLxpR3I6Z'],2021,0.85,0.874,8,-4.711,1,0.263,0.0207,0.0,0.0831,0.718,160.066,4,Electronic
4PZouGZ6rJ4Sd73oqI7ScZ,Street Jazz,44,128000,0,['Jacques Vif'],['7m7rfqhFLMxsJHGKyCmejY'],2021,0.857,0.0945,7,-25.749,1,0.237,0.741,0.379,0.0747,0.258,89.942,4,Jazz
08CVVZ9HYOXzPRAIV0w8nq,Skinny,67,222317,1,['KALEO'],['7jdFEYD2LTYjfwxOdlVjmc'],2021,0.484,0.741,2,-5.298,1,0.0411,0.0228,0.000164,0.31,0.137,85.076,4,Hip-Hop
7MYTkDk1YBPBm4fn19byKJ,Grenade,20,223253,0,['Bruno Mars'],['0du5cEVh5yTK9QJze8zA0C'],2021,0.706,0.558,2,-7.237,0,0.0596,0.146,0.0,0.118,0.228,110.444,4,Pop
0glMVboHnPISsYHEOCUKWN,Just the Way You Are,13,220733,0,['Bruno Mars'],['0du5cEVh5yTK9QJze8zA0C'],2021,0.635,0.843,5,-5.413,1,0.0432,0.0151,0.0,0.0876,0.434,109.014,4,Rock
03lwyut9HRw44Yg3IKwmTp,Perfect,5,263400,0,['Ed Sheeran'],['6eUKZXaKkcviH0Ku9w2n3V'],2021,0.598,0.448,8,-6.312,1,0.0232,0.162,0.0,0.106,0.168,95.009,3,Rock
7AQFhodzN09DtXGiIDtFrd,247,63,198500,0,['LUSS'],['6hJoakJWJIDyWnYujjhhR6'],2021,0.714,0.447,7,-5.698,1,0.208,0.733,0.0,0.0911,0.571,93.05,4,R&B
70gE5odAgYvmx0qB1bWDHz,Friend Zone,62,229500,0,['Three Man Down'],['1qAOsY7jv9GFTv4HoVof5P'],2021,0.786,0.569,0,-6.926,1,0.0389,0.592,0.0,0.179,0.801,94.021,4,Rap
2mPdKlD117fYzBo4dgljPN,Follow,60,203371,0,['Atom Chanakan'],['2iLCiSxdwUMDEfqyfkuLEw'],2021,0.816,0.637,0,-5.783,1,0.0502,0.277,4.02e-06,0.111,0.708,106.061,4,Reggaeton
1Hv0S27dygk71lCKKzUIBS,Be Alright,0,189653,0,['Justin Bieber'],['1uNFoZAHBGtllmzznpCI3s'],2021,0.803,0.356,5,-9.026,0,0.0326,0.589,0.0,0.16,0.739,106.95,4,Soul
6774hlkuD7H6LLWhVEdzkn,Intentions,0,212869,0,"['Justin Bieber', 'Quavo']","['1uNFoZAHBGtllmzznpCI3s', '0VRj0yCOv2FXJNP47XQnx5']",2021,0.813,0.554,9,-6.631,1,0.0544,0.315,0.0,0.105,0.86,148.011,4,R&B
7Lm6kFMWGeLCe1OYsl3qRs,No Es Justo,0,251267,0,"['J Balvin', 'Zion & Lennox']","['1vyhD5VmyZ7KMfW5gqLgo5', '21451j1KhjAiaYKflxBjr1']",2021,0.811,0.812,7,-4.47,1,0.0635,0.151,0.000362,0.152,0.689,87.98,4,Reggaeton
7ftl9dmxXdRjVBJiWZERgz,En Lo Oscuro,0,194040,0,['J Balvin'],['1vyhD5VmyZ7KMfW5gqLgo5'],2021,0.768,0.703,7,-11.106,0,0.128,0.313,0.0,0.12,0.781,93.99,4,Reggaeton
7gbzcPZeyx1imGGOTGfs3C,Sigo Extrañándote,0,201280,0,['J Balvin'],['1vyhD5VmyZ7KMfW5gqLgo5'],2021,0.896,0.859,11,-4.232,0,0.21,0.154,0.000109,0.212,0.938,93.016,4,Reggaeton
7jzzso56jm7QzhJTH6drF4,Tranquila,0,199947,0,['J Balvin'],['1vyhD5VmyZ7KMfW5gqLgo5'],2021,0.72,0.669,4,-6.244,0,0.207,0.0334,0.0,0.147,0.668,175.934,4,Reggaeton
1h2iA0o272h7GKK9uBbptc,Lonely,18,149190,1,"['Justin Bieber', 'benny blanco']","['1uNFoZAHBGtllmzznpCI3s', '5CiGnKThu5ctn9pBxv7DGa']",2021,0.619,0.241,11,-7.102,0,0.046,0.9,0.0,0.116,0.0719,79.461,4,Soul
5LtrKyTh73VtecELMMJhYS,Sorry,17,200787,0,['Justin Bieber'],['1uNFoZAHBGtllmzznpCI3s'],2021,0.679,0.748,0,-3.624,0,0.0385,0.0878,0.0,0.299,0.438,100.035,4,Rock
5sIcNDg3UmfKDVNComV7Ez,Amarillo,17,158147,0,['J Balvin'],['1vyhD5VmyZ7KMfW5gqLgo5'],2021,0.876,0.85,1,-5.75,0,0.163,0.0118,0.0067,0.111,0.962,122.666,5,Dance
1ISMa0THMDKFBq2UMfm02e,Fallen Angel,67,173786,0,['TIX'],['6CawoDDP1IZUSGl4wSJGC9'],2021,0.542,0.647,1,-4.973,1,0.0277,0.071,0.0,0.108,0.281,92.999,4,Rock
2uIqAH4YQ7oD8rPVujlTZf,Running,63,173800,0,['Ruben'],['0x3PXj1WnuW7YsBxQK57xM'],2021,0.614,0.752,11,-8.343,0,0.061,0.0562,0.000173,0.331,0.319,77.022,4,Soul
4Yaw6f5aVwrMxVsiMwS8bF,Brother,57,153268,0,"['Gøran Stavang Skage', 'James Fox']","['5ybKqZVyGLP9aT0SUrdEoU', '5LVTnnWUIactuITS9FBslJ']",2021,0.492,0.83,11,-5.695,1,0.0595,0.475,0.0,0.216,0.674,157.976,4,Soul
7iCAID4LK5kmXsAZugzhgI,July,57,159002,0,"['Erlend Gunstveit', 'Maren Emilie']","['0ezi7SWTIobbpylx0aI68K', '57FMzmHiLpBnSANavRnfjQ']",2021,0.632,0.412,0,-7.0,1,0.0272,0.72,0.0,0.0965,0.346,137.907,4,Rock
7DAQL4dj7J2UAGoCn1pyDk,Elevate,57,184640,0,['Stina Talling'],['60kd97YittR2LFu7YLW1Ap'],2021,0.598,0.523,11,-7.394,0,0.0358,0.124,0.0,0.184,0.483,92.976,4,Rock
4ZcAPVzqxOkKo4GZko1JOJ,Falling Apart,56,180659,0,['Ulrikke'],['5h9tiTx6BP5l5ZCrI7cUYh'],2021,0.657,0.714,9,-7.796,1,0.0522,0.127,5.23e-05,0.0893,0.278,130.039,4,Soul
3IXmBz1iS0diSOsbPg7Zw0,Let Loose,55,156613,0,"['Blåsemafian', 'Hazel']","['1RQaTNChwekPJrzDttGzT2', '4rkgDx09bDtVCllN0MJR1J']",2021,0.769,0.657,8,-5.803,1,0.0726,0.00188,2.8e-05,0.237,0.345,119.975,4,Reggae
10qcdcEqMHVu7nvV1mD0gY,Last Day,54,141862,1,['Bernard Toles'],['04I0yEcb9fS0iD3Rr28TKB'],2021,0.464,0.75,5,-7.823,1,0.0399,0.0255,0.00069,0.454,0.484,140.703,4,Children's Music
71fZw3z0WHyONcvenSyAZt,Hero,56,184693,0,['Raylee'],['4zCBJOtUKo7uZiDfPLhujv'],2021,0.559,0.828,4,-4.4,0,0.0371,0.0378,0.0,0.33,0.241,151.503,4,World
4LBYo1lZjkGF2t0c1BNbiF,Unknown (To You),52,159082,0,"['Einar Christiansen', 'Audun Haukvik']","['0f2wVruYEq4oZVxSNYZEvk', '1fYAuwfyfJw1m4T0y0sDVT']",2021,0.438,0.428,8,-7.999,0,0.0373,0.686,0.0,0.103,0.19,61.42,4,R&B
2BTeU579QsVeBhXxuzVoOx,Whiskey Lullaby,52,163188,0,"['Charlotte Sofie Eliassen', 'Ash & Thorns']","['7FZYnz68PWstfS1XddHsiM', '2YKWlLZSwShMn2jdGeKTCp']",2021,0.465,0.498,1,-7.981,1,0.028,0.547,0.0,0.142,0.266,73.606,4,Rock
5GR6AEGQ7MknxwkDTX8bd2,Junction,51,65678,0,['Silver Slide'],['5ymndCaRzS5ZdtbQSF4wd4'],2021,0.627,0.922,5,-8.732,0,0.0639,0.00412,0.893,0.156,0.291,149.539,4,Reggae
4uvdvAnjDJPc1JWELyYoKG,La Noche De Los Dos,7,223360,0,"['Daddy Yankee', 'Natalia Jiménez']","['4VMYDCV2IEDYJArk749S6m', '0j8QSBQZ9MNSGjHr1Vll1R']",2021,0.762,0.79,9,-3.944,0,0.0988,0.109,2.73e-06,0.172,0.748,129.988,4,Reggaeton
6qNN8y9Osu6aJXgBIO5Fon,Gangsta Zone,6,213000,1,"['Daddy Yankee', 'Snoop Dogg']","['4VMYDCV2IEDYJArk749S6m', '7hJcb9fa4alzcOq3EaNPoG']",2021,0.655,0.879,0,-4.743,1,0.235,0.0321,6.97e-06,0.0679,0.657,184.027,4,Reggaeton
4SF22Q0YH4aVMLqdBTMlgX,Quiero,63,231201,0,['Álvaro De Luna'],['5N3YDBGT2gUzXgLDTwPRi5'],2021,0.531,0.729,8,-4.747,1,0.0477,0.000428,0.000541,0.222,0.593,102.032,4,Reggaeton
5C60VI9EasgMvYQXJeVdrK,Veneno,63,218058,0,['Camin'],['3qndygm4Vx7bEW8tNyDKSY'],2021,0.651,0.637,6,-3.85,0,0.224,0.616,4.52e-06,0.0967,0.504,179.971,4,Reggaeton
43g2lpEG9yvUcZgPBxgE2p,Ninja,63,168849,0,['Aiman JR'],['4BwfloY1F2zHUPcYlYnDnz'],2021,0.8,0.465,3,-10.274,0,0.355,0.385,1.25e-06,0.14,0.804,145.054,4,Electronic
0nfFdjswV0F5XGehivzBCW,Judas,65,145973,1,"['Bad Gyal', 'KHEA']","['4F4pp8NUW08JuXwnoxglpN', '4m6ubhNsdwF4psNf3R8kwR']",2021,0.76,0.694,1,-6.045,1,0.188,0.0664,1.18e-06,0.185,0.717,94.957,4,Soul
2b3lUT9emXS3GudBXk9Br2,Pussy,63,137533,1,"['Bad Gyal', 'El Guincho']","['4F4pp8NUW08JuXwnoxglpN', '1oMiDFyAgmIzw9ZBQYHOJI']",2021,0.868,0.67,11,-6.453,0,0.0738,0.0883,4.72e-05,0.159,0.593,94.067,4,Reggaeton
7Lyx4ZmrU194BrOeDJ6ZpO,Whatever It Takes,24,201240,0,['Imagine Dragons'],['53XhwfbYqKCa1cC15pYq2q'],2021,0.67,0.658,1,-5.005,1,0.0321,0.0428,0.0,0.129,0.558,134.936,4,Soul
4RDKLALd7Tca7xpL7DMkmz,Ahora Me Llama,0,233293,0,"['KAROL G', 'Bad Bunny']","['790FomKkXshlbRYZFtlgla', '4q3ewBCX7sLwd24euuV69X']",2021,0.652,0.577,7,-5.273,0,0.0373,0.00947,4.02e-05,0.0905,0.123,135.009,4,Reggaeton
605LgWCEgfMvTXZOXMrpMd,Mi Cama,0,151400,0,['KAROL G'],['790FomKkXshlbRYZFtlgla'],2021,0.826,0.815,9,-4.773,1,0.0878,0.222,6.89e-05,0.0964,0.68,163.073,4,Reggaeton
65asGEqdVV3dZTKN0r3e8s,Casi Nada - Nando Pro Remix,0,203160,0,"['KAROL G', 'CNCO', 'Nando Pro']","['790FomKkXshlbRYZFtlgla', '0eecdvMrqBftK0M1VKhaF4', '0GrUkRFKHDVuYWLxUCa5O3']",2021,0.745,0.8,6,-5.008,0,0.0375,0.0447,0.0,0.222,0.763,102.009,4,Reggaeton
6esfFB45QnUVvFHrA9WVNE,A Ella,0,198720,0,['KAROL G'],['790FomKkXshlbRYZFtlgla'],2021,0.73,0.769,2,-4.936,1,0.178,0.244,2.06e-05,0.136,0.594,181.988,4,Reggaeton
6kgLAaAxURbGgq2oaTkrx3,La Dama,0,208400,0,"['KAROL G', 'Cosculluela']","['790FomKkXshlbRYZFtlgla', '00me4Ke1LsvMxt5kydlMyU']",2021,0.844,0.781,8,-5.856,0,0.188,0.122,0.000154,0.0925,0.734,100.01,4,Reggaeton
6oNu47QuYHVsZIqCcWdjGh,Pineapple,0,178347,0,['KAROL G'],['790FomKkXshlbRYZFtlgla'],2021,0.744,0.66,4,-4.654,0,0.0885,0.0432,1.58e-06,0.331,0.641,94.81,4,Jazz
7bk9ynCM4TzIODGARUYzf3,Amor No Hay,0,202747,0,['KAROL G'],['790FomKkXshlbRYZFtlgla'],2021,0.516,0.734,11,-7.541,0,0.283,0.0203,0.0,0.369,0.573,168.382,4,Reggaeton
7nB6l0fkL1oGMBepPwuSBa,Hello,0,194933,0,"['KAROL G', 'Ozuna']","['790FomKkXshlbRYZFtlgla', '1i8SpTcr7yvPOmcqrbnVXY']",2021,0.802,0.839,7,-4.294,0,0.0592,0.465,5.18e-05,0.117,0.861,94.997,4,Rock
2BTUakdDnKAqiqHdvPwiZu,Suite,61,207531,0,['Galvan Real'],['2iA56rE7fZUnD4GdsSUj3G'],2021,0.753,0.817,5,-5.376,0,0.0636,0.19,2.44e-05,0.0682,0.831,96.011,4,Soundtrack
0YQ50BoiyCwPPP3qYUuQzL,Million Reasons,0,205280,0,['Lady Gaga'],['1HY2Jd0NmPuamShAr6KMms'],2021,0.666,0.423,0,-8.012,1,0.0429,0.494,0.0,0.106,0.154,129.893,4,Pop
1RTbgb0BantdgL67BFFCrT,Born This Way,0,260413,0,['Lady Gaga'],['1HY2Jd0NmPuamShAr6KMms'],2021,0.586,0.835,11,-5.117,1,0.146,0.00387,0.0,0.304,0.492,123.936,4,Pop
1U7wXZmCTsOF3GLJJlV1vl,Stupid Love,0,193533,0,['Lady Gaga'],['1HY2Jd0NmPuamShAr6KMms'],2021,0.68,0.825,8,-4.296,1,0.0702,0.00173,0.000122,0.27,0.784,117.987,4,Country
4Cv2s1Eg5MyMqiH9lqcLlL,Just Dance,0,244055,0,"['Lady Gaga', ""Colby O'Donis""]","['1HY2Jd0NmPuamShAr6KMms', '7fObcBw9VM3x7ntWKCYl0z']",2021,0.813,0.74,1,-4.668,0,0.0327,0.0318,1.43e-05,0.166,0.699,118.976,4,Soul
2a9CvjGqXOk4hDWZzwVPBL,If I Can't Have You,0,190800,0,['Shawn Mendes'],['7n2wHs1TKAczGzO7Dd2rGr'],2021,0.69,0.809,2,-4.198,1,0.0603,0.524,0.0,0.147,0.864,123.912,4,Jazz
4RwIIt6em1kvtAH1icaht7,Señorita,0,190960,0,"['Shawn Mendes', 'Camila Cabello']","['7n2wHs1TKAczGzO7Dd2rGr', '4nDoRrQiYLoBzwC5BhVJzF']",2021,0.759,0.54,9,-6.039,0,0.0287,0.037,0.0,0.0945,0.75,116.947,4,Reggaeton
51e0S0YcC6lSoXzyUPxPJV,Life Of The Party,0,214533,0,['Shawn Mendes'],['7n2wHs1TKAczGzO7Dd2rGr'],2021,0.666,0.615,10,-4.995,1,0.0314,0.0663,0.0,0.111,0.161,113.978,4,Movie
6NXvDanfIqUa1SbB9C3REf,Fallin' All In You,1,235747,0,['Shawn Mendes'],['7n2wHs1TKAczGzO7Dd2rGr'],2021,0.853,0.477,8,-6.696,1,0.036,0.405,0.0,0.111,0.801,92.032,4,Pop
1sSKIA9qifJjsesayU4vLb,Cuéntame,61,210884,0,['Pole.'],['7D62OQfwvslnxJn9DkZm2F'],2021,0.789,0.709,5,-6.785,1,0.0427,0.522,0.0,0.11,0.515,140.007,4,Reggaeton
6bGagdxDmhcVaEemgXwt8L,Summertime Sadness,0,263973,0,['Lana Del Rey'],['00FQb4jTyendYWaN8pK0wa'],2021,0.559,0.674,1,-6.125,0,0.0329,0.0312,0.0,0.121,0.197,111.976,4,Pop
2eaV9fq7TcloaiNitJBM1w,Give Your Heart a Break,0,205347,0,['Demi Lovato'],['6S2OmqARrzebs0tKUEyXyp'],2021,0.651,0.695,6,-3.218,1,0.0487,0.23,0.0,0.144,0.569,123.008,4,Pop
6U6RIg7afSCmo6u0kb6TNy,Really Don't Care,0,201600,0,"['Demi Lovato', 'Cher Lloyd']","['6S2OmqARrzebs0tKUEyXyp', '4m4SfDVbF5wxrwEjDKgi4k']",2021,0.705,0.729,7,-3.601,1,0.0847,0.122,0.0,0.185,0.849,121.019,4,R&B
79VfqdrAbQnrtNeyD2q6DK,Skyscraper,0,221293,0,['Demi Lovato'],['6S2OmqARrzebs0tKUEyXyp'],2021,0.571,0.581,7,-3.325,1,0.0276,0.148,0.0,0.128,0.188,103.829,4,Ska
7b1JW8Q9EDpiTKnFiVrASs,Heart Attack,0,210840,0,['Demi Lovato'],['6S2OmqARrzebs0tKUEyXyp'],2021,0.502,0.785,8,-4.803,1,0.104,0.0754,0.0,0.239,0.492,174.024,4,Ska
1Ueezkufeo49D2jApjV0VL,Epiphany,62,187976,0,"['Dvicio', 'Nil Moliner']","['2KxjMGXFgX1vt9grpbD3xI', '6X8uzem5Dbl4l2so4CeexD']",2021,0.637,0.635,7,-6.021,1,0.0712,0.175,0.0,0.271,0.909,90.26,4,Rock
7rEyuDLXANN4bIqoue8n1e,Happier,0,214290,0,"['Marshmello', 'Bastille']","['64KEffDW9EtZ1y2vBYgq8T', '7EQ0qTo7fWT7DPxmxtSYEc']",2021,0.687,0.792,5,-2.749,1,0.0452,0.191,0.0,0.167,0.671,100.011,4,Pop
0kxB5PqGMa4mNMdpzbdOEF,Who Owns My Heart,0,214853,0,['Miley Cyrus'],['5YGY8feqx7naU7z4HrwZM6'],2021,0.571,0.806,9,-4.985,0,0.131,0.0107,0.0,0.0864,0.363,135.904,4,Dance
434tDPiLAleb4LoLBPyElw,Can't Be Tamed,0,168240,0,['Miley Cyrus'],['5YGY8feqx7naU7z4HrwZM6'],2021,0.633,0.91,7,-2.912,1,0.136,0.0353,0.0,0.141,0.689,116.996,4,Pop
3dmzAx0AyfBuvS5quyjuvi,Glass House,0,201740,1,"['Machine Gun Kelly', 'Naomi Wild']","['6TIYQ3jFPwQSRmorSezPxX', '5EBlHXi71tDXnFtroEh7Rg']",2021,0.679,0.586,1,-7.006,0,0.0567,0.0176,3.11e-06,0.128,0.196,149.969,4,Soul
3zNzqaks2XEqP8ZnXIfjzH,Iconic,61,134507,0,['Bad Gyal'],['4F4pp8NUW08JuXwnoxglpN'],2021,0.93,0.493,0,-8.034,1,0.119,0.125,7.78e-05,0.0681,0.505,106.051,4,Children’s Music
0OulJf3IZHl82fvko1k9wR,Canela,59,228632,0,['Keen Levy'],['4MU4rC7z6JpqxqbHDqtz7H'],2021,0.583,0.732,10,-5.253,0,0.322,0.0274,0.0,0.21,0.181,189.874,4,Reggaeton
20RARE6NnfAh15fOAaVpt4,Bebé,59,163299,0,"['Albany', 'C. Tangana', 'LOWLIGHT']","['0W7oBn4W3biry1eehAk8wu', '5TYxZTjIPqKM8K8NuP9woO', '7LHU5Uga349zOVMpDPf4ij']",2021,0.855,0.496,5,-7.72,1,0.0642,0.452,0.000456,0.169,0.742,97.017,4,Reggaeton
3KJ1QkwWObfuq54pgwTRyW,Magia,71,192500,0,['Alvaro Soler'],['2urF8dgLVfDjunO0pcHUEe'],2021,0.757,0.671,8,-7.541,0,0.0422,0.104,0.0,0.0729,0.837,133.008,4,Reggaeton
5OJpD5HRK4P8YQJOO3R73r,Ojitos Chiquitos,62,233013,0,"['Rafa Pabön', 'Jowell & Randy']","['11YLRSsZA3YVuQQtHXKTlz', '4IMAo2UQchVFyPH24PAjUs']",2021,0.913,0.764,11,-3.347,1,0.108,0.35,8.03e-05,0.226,0.756,92.007,4,Reggaeton
4wly44FzCMesqynog5zdCs,Surfin',1,238387,1,"['Kid Cudi', 'Pharrell Williams']","['0fA0VVWsXO9YnASrzqfmYu', '2RdwBSPQiwcmiDo9kixcl8']",2021,0.809,0.685,2,-7.916,1,0.045,0.11,0.00359,0.183,0.828,130.003,4,Pop
6Qi1MNFHCLo4bVsV14MOmz,Libertad,53,218079,0,['Nil Moliner'],['6X8uzem5Dbl4l2so4CeexD'],2021,0.605,0.703,4,-6.707,1,0.0303,0.0648,0.0,0.117,0.686,132.081,4,Reggaeton
1hX9MKv8FMBK4kKnlaBoAt,Where Is The Love?,0,273813,0,['Black Eyed Peas'],['1yxSLGMDHlW21z4YXirZDS'],2021,0.832,0.702,5,-3.236,1,0.173,0.103,0.0,0.128,0.814,94.097,4,Pop
1ucnQPbK40GLPomyik0mFf,Boom Boom Pow,0,251440,0,['Black Eyed Peas'],['1yxSLGMDHlW21z4YXirZDS'],2021,0.864,0.858,9,-5.895,1,0.066,0.13,0.00157,0.134,0.409,130.054,4,Rap
5OBXT807FxPKuo84SzRGoZ,My Humps,0,326960,0,['Black Eyed Peas'],['1yxSLGMDHlW21z4YXirZDS'],2021,0.802,0.682,1,-5.919,0,0.225,0.112,1.63e-05,0.109,0.586,123.94,4,Rap
7L3DRqFZyIUJHrzInxPqMq,I Gotta Feeling,0,289493,0,['Black Eyed Peas'],['1yxSLGMDHlW21z4YXirZDS'],2021,0.746,0.793,0,-5.725,1,0.0265,0.0519,0.0,0.421,0.656,127.973,4,Pop
4CK1ld4Ku7hXQfGyZ6b8Zj,Kings & Queens,2,162399,0,['Ava Max'],['4npEfmQ6YuiwW1GpUmaq3F'],2021,0.637,0.69,1,-4.057,0,0.0405,0.00786,0.0,0.124,0.457,129.857,4,Rock
2QHw7e0Ru7LMcwuqt8DkdJ,Sin Ti,58,237647,0,"['Keen Levy', 'Zaira']","['4MU4rC7z6JpqxqbHDqtz7H', '2Tr0LY0zF1a6wvOYP42zg5']",2021,0.716,0.572,0,-5.227,0,0.108,0.209,0.0,0.497,0.422,101.848,4,Reggaeton
05AQ8dfm3UddjoXaKBLI4g,Someone You Loved,0,182173,0,['Lewis Capaldi'],['4GNC7GD6oZMSxPGyXy4MNB'],2021,0.501,0.405,1,-5.679,1,0.032,0.751,0.0,0.105,0.447,109.889,4,Pop
1Ep10AWZ2PtMN0l6ZRyVdv,Bruises,0,220200,0,['Lewis Capaldi'],['4GNC7GD6oZMSxPGyXy4MNB'],2021,0.746,0.322,1,-7.922,0,0.0798,0.944,0.0,0.197,0.321,110.774,4,Soul
1mPnQnsBbhr4hQHKIcACJb,Grace,0,185653,0,['Lewis Capaldi'],['4GNC7GD6oZMSxPGyXy4MNB'],2021,0.722,0.561,4,-5.848,1,0.0335,0.435,0.0,0.165,0.484,104.482,4,Soul
4I0dRjuwOSIAq9grHEDpbq,Before You Go,0,215107,0,['Lewis Capaldi'],['4GNC7GD6oZMSxPGyXy4MNB'],2021,0.459,0.574,3,-4.857,1,0.0577,0.608,0.0,0.0885,0.183,111.881,4,Soul
4TI9FgDGOFc2sF3w68iAAn,Báilame,57,241224,0,"['Canelita', 'Sami Duque', 'Keen Levy']","['7g9K2QjuqVLUniCCCHyF7j', '2aYJnf8uGK6sH46VTa4xjX', '4MU4rC7z6JpqxqbHDqtz7H']",2021,0.796,0.896,1,-5.195,1,0.0461,0.268,0.000829,0.243,0.781,98.023,4,Reggaeton
5ez3W5e5RREkSKXURsoDEr,Cold as Ice,39,153000,0,['DARA'],['6WRl7KUrzOq7GpY97KrYxi'],2021,0.664,0.752,9,-6.27,0,0.116,0.00841,0.0,0.154,0.729,160.09,4,Rock
4sGCKqImMuIFH9XdMfAtpt,the remedy for a broken heart (why am I so in love),26,160184,1,['XXXTENTACION'],['15UsOTVnJzReFVN1VCnxy4'],2021,0.661,0.304,1,-11.192,1,0.104,0.779,0.00111,0.137,0.273,119.705,4,Rap
4m0JZWq5W3y18g9KN0VzZ1,Secreto,20,258800,0,"['Anuel AA', 'KAROL G']","['2R21vXR83lH98kGeO99Y66', '790FomKkXshlbRYZFtlgla']",2021,0.807,0.803,11,-4.156,1,0.126,0.6,0.0085,0.136,0.706,91.982,4,Reggaeton
5SBgMkmC1n3857Uy9vc0Rn,Dura,9,200480,0,['Daddy Yankee'],['4VMYDCV2IEDYJArk749S6m'],2021,0.783,0.84,1,-3.416,1,0.051,0.174,0.0,0.412,0.838,95.002,4,Reggaeton
5aHP0ZWDvNC607DYJoo8JA,Gasolina - Live,6,306720,0,['Daddy Yankee'],['4VMYDCV2IEDYJArk749S6m'],2021,0.669,0.865,1,-4.251,1,0.27,0.153,0.0,0.154,0.0814,96.007,4,Reggaeton
1m5zdKxtqhzg3S4WdiHJeo,Glock,70,134596,1,"['cakal', 'Reckol']","['6CPZWzcKiOKkHn4L2XI4i2', '5FqTuN42w2zGw4Pzd50yaS']",2021,0.702,0.654,3,-6.444,1,0.0575,0.574,0.0,0.141,0.48,129.997,4,Reggaeton
5TOgswBE98S73QjS9KniDY,Slam Dunk,66,150402,1,['Patron'],['2r8iLFeSTuOiZualHmSXxS'],2021,0.845,0.646,6,-6.514,1,0.215,0.181,2.19e-06,0.115,0.282,95.944,4,Jazz
0KHcFbgjZoU7suGwsX88ot,Sushi,65,139817,1,"['Anıl Piyancı', 'Contra']","['2u4xMsh0M2B7R8Wb3pEWae', '3tJELJoPZ4VTKmL0vppqLj']",2021,0.801,0.599,1,-7.649,1,0.0647,0.19,3.61e-06,0.0805,0.153,107.986,4,Comedy
5Lmd5RUrnAuTckG8RxPxyH,Retrograde,65,173538,1,['Aleyna Tilki'],['4ckLjJztj53Ifid7WHweBn'],2021,0.776,0.574,6,-9.355,1,0.072,0.113,0.00516,0.109,0.553,129.999,4,R&B
5h7jMTFPuqd5Equ7jUSFDT,El Patron,58,153566,1,['Patron'],['2r8iLFeSTuOiZualHmSXxS'],2021,0.715,0.708,11,-6.347,0,0.321,0.405,0.0,0.169,0.747,82.997,4,Ska
7lSuxxU2VAoxKiJmeIzsiS,Si Tu Novio Te Deja Sola,0,243560,1,"['J Balvin', 'Bad Bunny']","['1vyhD5VmyZ7KMfW5gqLgo5', '4q3ewBCX7sLwd24euuV69X']",2021,0.717,0.46,3,-9.498,0,0.0711,0.521,0.0,0.0981,0.52,121.929,4,Reggaeton
